team_id,team_title,match_date,home_away,xG,xGA,npxG,npxGA,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def,deep,deep_allowed,scored,missed,xpts,result,wins,draws,loses,pts,npxGD,league,year
120,Hoffenheim,2023-04-15 13:30:00,a,0.27365,1.88997,0.27365,1.88997,369,22,190,24,5,18,1,1,0.2579,d,0,1,0,1,-1.61632,Bundesliga,2022
120,Hoffenheim,2023-04-22 13:30:00,h,0.776652,2.07085,0.776652,1.31307,216,19,245,14,8,7,1,3,0.4489,l,0,0,1,0,-0.536418,Bundesliga,2022
120,Hoffenheim,2023-04-29 13:30:00,a,0.217156,1.70758,0.217156,1.70758,349,35,235,14,6,8,0,1,0.2663999999999999,l,0,0,1,0,-1.4904240000000002,Bundesliga,2022
120,Hoffenheim,2023-05-06 13:30:00,h,2.13012,2.41375,1.37234,2.41375,251,18,129,20,5,13,3,1,1.1732,w,1,0,0,3,-1.04141,Bundesliga,2022
120,Hoffenheim,2023-05-13 13:30:00,a,0.758147,0.971216,0.758147,0.971216,195,20,249,23,2,3,1,2,1.1065,l,0,0,1,0,-0.2130689999999999,Bundesliga,2022
120,Hoffenheim,2023-05-20 13:30:00,h,2.49016,1.67535,1.73238,1.67535,276,21,218,23,4,11,4,2,1.997,w,1,0,0,3,0.0570300000000001,Bundesliga,2022
120,Hoffenheim,2023-05-27 13:30:00,a,1.16078,2.19198,1.16078,2.19198,347,20,250,15,2,17,1,1,0.6819000000000001,d,0,1,0,1,-1.0312,Bundesliga,2022
121,Augsburg,2022-08-06 13:30:00,h,0.585905,1.54255,0.585905,1.54255,160,24,238,24,6,6,0,4,0.6243000000000001,l,0,0,1,0,-0.956645,Bundesliga,2022
121,Augsburg,2022-08-13 13:30:00,a,0.749163,2.7843,0.749163,2.7843,274,27,84,23,5,16,2,1,0.2472,w,1,0,0,3,-2.035137,Bundesliga,2022
121,Augsburg,2022-08-20 13:30:00,h,0.306368,2.04608,0.306368,1.28831,196,19,225,30,3,7,1,2,0.1858,l,0,0,1,0,-0.981942,Bundesliga,2022
121,Augsburg,2022-08-27 13:30:00,a,0.458737,2.00234,0.458737,2.00234,226,21,216,27,4,5,0,1,0.3311,l,0,0,1,0,-1.5436029999999998,Bundesliga,2022
121,Augsburg,2022-09-04 13:30:00,h,0.311026,2.87153,0.311026,2.87153,211,16,190,29,5,6,0,2,0.0593,l,0,0,1,0,-2.560504,Bundesliga,2022
121,Augsburg,2022-09-09 18:30:00,a,1.7824,1.83702,1.7824,1.07925,297,21,89,19,2,10,1,0,1.3269000000000002,w,1,0,0,3,0.7031499999999999,Bundesliga,2022
121,Augsburg,2022-09-17 13:30:00,h,2.20918,1.82063,2.20918,1.82063,360,31,59,10,9,21,1,0,1.6848,w,1,0,0,3,0.3885499999999999,Bundesliga,2022
121,Augsburg,2022-10-02 15:30:00,a,1.48391,2.0592,1.48391,2.0592,166,17,122,15,3,8,3,2,0.925,w,1,0,0,3,-0.5752900000000001,Bundesliga,2022
121,Augsburg,2022-10-08 13:30:00,h,2.01628,2.30655,2.01628,2.30655,156,20,125,12,7,5,1,1,1.1486999999999998,d,0,1,0,1,-0.29027,Bundesliga,2022
121,Augsburg,2022-10-16 13:30:00,a,0.207517,1.54576,0.207517,1.54576,194,19,107,16,4,4,2,3,0.2998,l,0,0,1,0,-1.338243,Bundesliga,2022
121,Augsburg,2022-10-22 13:30:00,h,1.91261,2.38989,1.15483,2.38989,275,21,79,9,6,13,3,3,1.0331,d,0,1,0,1,-1.2350599999999998,Bundesliga,2022
121,Augsburg,2022-10-29 13:30:00,a,0.754506,3.12054,0.754506,3.12054,255,17,123,8,5,9,1,2,0.1963,l,0,0,1,0,-2.366034,Bundesliga,2022
121,Augsburg,2022-11-05 14:30:00,h,1.07354,1.31556,1.07354,1.31556,257,29,159,21,4,8,1,2,1.1547,l,0,0,1,0,-0.2420200000000001,Bundesliga,2022
121,Augsburg,2022-11-09 19:30:00,a,0.29444,1.84012,0.29444,1.84012,213,13,151,13,5,7,2,2,0.2576,d,0,1,0,1,-1.54568,Bundesliga,2022
121,Augsburg,2022-11-12 14:30:00,h,2.34583,1.13531,1.58805,1.13531,140,17,206,18,13,6,0,1,2.2897,l,0,0,1,0,0.4527399999999999,Bundesliga,2022
121,Augsburg,2023-01-22 14:30:00,a,1.92914,3.27016,1.92914,3.27016,345,21,126,15,7,14,3,4,0.6533,l,0,0,1,0,-1.34102,Bundesliga,2022
121,Augsburg,2023-01-25 19:30:00,h,0.869679,0.512384,0.869679,0.512384,319,16,228,19,5,3,1,0,1.5892000000000002,w,1,0,0,3,0.357295,Bundesliga,2022
121,Augsburg,2023-01-28 14:30:00,a,2.00438,1.92228,1.24661,1.92228,204,22,262,24,13,10,1,3,1.4424,l,0,0,1,0,-0.67567,Bundesliga,2022
121,Augsburg,2023-02-03 19:30:00,h,0.924397,0.461505,0.924397,0.461505,372,35,256,24,2,6,1,0,1.8034,w,1,0,0,3,0.462892,Bundesliga,2022
121,Augsburg,2023-02-11 14:30:00,a,1.45453,4.00745,0.696758,4.00745,177,18,170,27,2,10,1,3,0.1807,l,0,0,1,0,-3.3106920000000004,Bundesliga,2022
121,Augsburg,2023-02-17 19:30:00,h,1.48158,0.446218,1.48158,0.446218,271,24,194,18,5,4,1,0,2.4422,w,1,0,0,3,1.035362,Bundesliga,2022
121,Augsburg,2023-02-25 14:30:00,a,0.405958,0.452901,0.405958,0.452901,149,24,195,26,4,3,0,2,1.1991,l,0,0,1,0,-0.046943,Bundesliga,2022
121,Augsburg,2023-03-04 14:30:00,h,0.493189,1.68845,0.493189,1.68845,325,19,208,23,4,10,2,1,0.4988,w,1,0,0,3,-1.195261,Bundesliga,2022
121,Augsburg,2023-03-11 14:30:00,a,2.48124,2.49393,1.72346,2.49393,354,26,155,20,3,14,3,5,1.3884,l,0,0,1,0,-0.7704700000000002,Bundesliga,2022
121,Augsburg,2023-03-18 14:30:00,h,0.395653,1.68365,0.395653,0.925875,162,22,113,30,3,11,1,1,0.3435,d,0,1,0,1,-0.530222,Bundesliga,2022
121,Augsburg,2023-04-01 13:30:00,a,0.918055,3.93815,0.918055,3.18037,405,19,148,16,2,5,2,2,0.0987,d,0,1,0,1,-2.262315,Bundesliga,2022
121,Augsburg,2023-04-08 13:30:00,h,0.941865,2.0605,0.941865,2.0605,213,12,250,18,5,6,1,3,0.5021,l,0,0,1,0,-1.1186350000000005,Bundesliga,2022
121,Augsburg,2023-04-15 13:30:00,a,0.864778,1.13772,0.864778,1.13772,398,22,280,23,5,3,2,3,1.111,l,0,0,1,0,-0.272942,Bundesliga,2022
121,Augsburg,2023-04-21 18:30:00,h,0.729024,1.17537,0.729024,1.17537,340,30,192,21,0,6,1,1,0.7326,d,0,1,0,1,-0.446346,Bundesliga,2022
121,Augsburg,2023-04-29 13:30:00,a,0.461266,0.526804,0.461266,0.526804,305,16,187,18,6,11,1,1,1.202,d,0,1,0,1,-0.065538,Bundesliga,2022
121,Augsburg,2023-05-06 13:30:00,h,1.00945,0.485635,1.00945,0.485635,306,18,171,20,3,6,1,0,1.8031,w,1,0,0,3,0.5238149999999999,Bundesliga,2022
121,Augsburg,2023-05-13 13:30:00,a,1.32904,1.32347,1.32904,1.32347,133,19,115,23,7,7,2,3,1.3306999999999998,l,0,0,1,0,0.00557,Bundesliga,2022
121,Augsburg,2023-05-21 15:30:00,h,0.407359,3.88007,0.407359,3.88007,320,24,203,18,1,8,0,3,0.0389,l,0,0,1,0,-3.472711,Bundesliga,2022
121,Augsburg,2023-05-27 13:30:00,a,0.434493,2.98996,0.434493,2.98996,457,17,147,18,6,15,0,2,0.1099999999999999,l,0,0,1,0,-2.555467,Bundesliga,2022
122,Hertha Berlin,2022-08-06 13:30:00,a,0.350984,1.18263,0.350984,1.18263,190,12,233,39,1,10,1,3,0.6065,l,0,0,1,0,-0.8316460000000001,Bundesliga,2022
122,Hertha Berlin,2022-08-13 13:30:00,h,2.06497,1.20421,2.06497,1.20421,296,14,140,25,6,4,1,1,2.0246,d,0,1,0,1,0.8607600000000002,Bundesliga,2022
122,Hertha Berlin,2022-08-19 18:30:00,a,0.967668,2.26575,0.967668,0.750195,355,19,194,20,4,10,0,1,0.4556,l,0,0,1,0,0.217473,Bundesliga,2022
122,Hertha Berlin,2022-08-27 13:30:00,h,0.353045,2.97427,0.353045,2.97427,351,12,198,28,3,11,0,1,0.1072,l,0,0,1,0,-2.6212250000000004,Bundesliga,2022
122,Hertha Berlin,2022-09-04 13:30:00,a,2.87153,0.311026,2.87153,0.311026,190,29,211,16,6,5,2,0,2.9,w,1,0,0,3,2.560504,Bundesliga,2022
122,Hertha Berlin,2022-09-10 13:30:00,h,2.35137,1.76829,2.35137,1.76829,266,23,177,21,7,7,2,2,1.817,d,0,1,0,1,0.5830800000000003,Bundesliga,2022
122,Hertha Berlin,2022-09-16 18:30:00,a,0.437555,0.38983,0.437555,0.38983,229,24,161,26,6,7,1,1,1.3253,d,0,1,0,1,0.047725,Bundesliga,2022
122,Hertha Berlin,2022-10-02 13:30:00,h,0.958712,1.60101,0.958712,1.60101,291,19,189,20,2,6,1,1,0.8541,d,0,1,0,1,-0.642298,Bundesliga,2022
122,Hertha Berlin,2022-10-09 15:30:00,h,1.25889,1.75899,0.501118,1.75899,286,29,174,26,4,6,2,2,0.9498,d,0,1,0,1,-1.257872,Bundesliga,2022
122,Hertha Berlin,2022-10-15 16:30:00,a,2.42152,3.30191,1.66374,3.30191,281,15,183,28,3,13,2,3,0.7229000000000001,l,0,0,1,0,-1.63817,Bundesliga,2022
122,Hertha Berlin,2022-10-23 15:30:00,h,1.05778,0.522522,1.05778,0.522522,176,26,211,20,7,2,2,1,1.8431,w,1,0,0,3,0.5352579999999999,Bundesliga,2022
122,Hertha Berlin,2022-10-28 18:30:00,a,0.572257,1.53976,0.572257,1.53976,223,20,199,19,2,6,0,1,0.607,l,0,0,1,0,-0.967503,Bundesliga,2022
122,Hertha Berlin,2022-11-05 14:30:00,h,1.09255,2.23326,0.334771,2.23326,320,28,104,29,2,12,2,3,0.5221,l,0,0,1,0,-1.898489,Bundesliga,2022
122,Hertha Berlin,2022-11-08 19:30:00,a,1.05233,2.00216,1.05233,2.00216,339,18,229,20,3,11,1,2,0.7180000000000001,l,0,0,1,0,-0.94983,Bundesliga,2022
122,Hertha Berlin,2022-11-12 14:30:00,h,2.13441,1.93705,2.13441,1.93705,222,23,193,20,3,5,2,0,1.4996,w,1,0,0,3,0.1973599999999999,Bundesliga,2022
122,Hertha Berlin,2023-01-21 14:30:00,a,0.732458,1.67446,0.732458,1.67446,167,20,153,25,5,1,1,3,0.6004,l,0,0,1,0,-0.942002,Bundesliga,2022
122,Hertha Berlin,2023-01-24 19:30:00,h,0.572863,2.94882,0.572863,2.19105,228,21,171,24,3,10,0,5,0.1354,l,0,0,1,0,-1.6181870000000005,Bundesliga,2022
122,Hertha Berlin,2023-01-28 14:30:00,h,0.46457,0.884274,0.46457,0.884274,178,18,196,29,11,3,0,2,0.8271999999999999,l,0,0,1,0,-0.419704,Bundesliga,2022
122,Hertha Berlin,2023-02-04 14:30:00,a,0.93959,2.00234,0.93959,1.24472,404,25,253,20,5,9,0,3,0.5743,l,0,0,1,0,-0.30513,Bundesliga,2022
122,Hertha Berlin,2023-02-12 14:30:00,h,2.64788,0.421257,1.89011,0.421257,451,40,122,20,6,6,4,1,2.797,w,1,0,0,3,1.468853,Bundesliga,2022
122,Hertha Berlin,2023-02-19 16:30:00,a,1.41428,2.34937,1.41428,2.34937,337,24,193,21,5,3,1,4,0.6961,l,0,0,1,0,-0.93509,Bundesliga,2022
122,Hertha Berlin,2023-02-25 14:30:00,h,0.452901,0.405958,0.452901,0.405958,195,26,149,24,3,4,2,0,1.2938999999999998,w,1,0,0,3,0.046943,Bundesliga,2022
122,Hertha Berlin,2023-03-05 14:30:00,a,0.957931,2.2646,0.200154,2.2646,442,25,267,21,1,12,1,4,0.4484,l,0,0,1,0,-2.064446,Bundesliga,2022
122,Hertha Berlin,2023-03-11 14:30:00,h,1.61723,0.388401,0.859454,0.388401,232,17,108,25,1,5,1,1,2.4758,d,0,1,0,1,0.471053,Bundesliga,2022
122,Hertha Berlin,2023-03-18 14:30:00,a,0.807728,2.61296,0.807728,1.0974,126,12,184,19,5,6,1,3,0.2535,l,0,0,1,0,-0.2896719999999999,Bundesliga,2022
122,Hertha Berlin,2023-04-01 13:30:00,a,2.08511,0.862445,2.08511,0.862445,272,15,233,18,5,3,1,1,2.2652,d,0,1,0,1,1.2226649999999997,Bundesliga,2022
122,Hertha Berlin,2023-04-08 16:30:00,h,0.503827,2.57231,0.503827,2.57231,312,29,110,21,1,11,0,1,0.1396,l,0,0,1,0,-2.0684829999999996,Bundesliga,2022
122,Hertha Berlin,2023-04-14 18:30:00,a,1.12148,2.09935,1.12148,2.09935,131,24,121,19,7,4,2,5,0.6545000000000001,l,0,0,1,0,-0.9778699999999998,Bundesliga,2022
122,Hertha Berlin,2023-04-22 13:30:00,h,1.67149,2.33844,0.913709,2.33844,189,24,263,28,7,9,2,4,0.9063,l,0,0,1,0,-1.424731,Bundesliga,2022
122,Hertha Berlin,2023-04-30 13:30:00,a,0.0835934,2.92722,0.0835934,2.92722,354,14,83,20,1,17,0,2,0.0429,l,0,0,1,0,-2.8436266000000003,Bundesliga,2022
122,Hertha Berlin,2023-05-06 13:30:00,h,1.4984,1.08971,1.4984,1.08971,375,15,121,27,3,5,2,1,1.7237,w,1,0,0,3,0.40869,Bundesliga,2022
122,Hertha Berlin,2023-05-12 18:30:00,a,1.11757,4.72652,1.11757,4.72652,307,27,172,26,5,11,2,5,0.0686,l,0,0,1,0,-3.60895,Bundesliga,2022
122,Hertha Berlin,2023-05-20 13:30:00,h,1.36159,1.65012,1.36159,1.65012,135,13,155,25,11,11,1,1,1.1325,d,0,1,0,1,-0.2885299999999999,Bundesliga,2022
122,Hertha Berlin,2023-05-27 13:30:00,a,1.44156,3.20986,1.44156,3.20986,314,19,199,27,5,11,2,1,0.3394,w,1,0,0,3,-1.7683,Bundesliga,2022
123,Werder Bremen,2022-08-06 13:30:00,a,1.04228,0.954909,1.04228,0.954909,305,34,160,37,9,6,2,2,1.4513,d,0,1,0,1,0.087371,Bundesliga,2022
123,Werder Bremen,2022-08-13 13:30:00,h,0.704357,1.31637,0.704357,1.31637,245,23,342,20,5,5,2,2,0.7893000000000001,d,0,1,0,1,-0.612013,Bundesliga,2022
123,Werder Bremen,2022-08-20 13:30:00,a,1.20064,0.625547,1.20064,0.625547,255,24,203,24,9,6,3,2,1.8241,w,1,0,0,3,0.575093,Bundesliga,2022
123,Werder Bremen,2022-08-28 15:30:00,h,1.88918,1.87305,1.1314,1.87305,180,22,272,29,7,5,3,4,1.3842,l,0,0,1,0,-0.7416500000000001,Bundesliga,2022
123,Werder Bremen,2022-09-03 13:30:00,a,1.9903,1.22972,1.23253,1.22972,162,13,156,24,8,6,2,0,1.9546,w,1,0,0,3,0.0028099999999999,Bundesliga,2022
123,Werder Bremen,2022-09-09 18:30:00,h,1.83702,1.7824,1.07925,1.7824,89,19,297,21,10,2,0,1,1.3875000000000002,l,0,0,1,0,-0.7031499999999999,Bundesliga,2022
123,Werder Bremen,2022-09-17 13:30:00,a,2.02218,1.82302,2.02218,1.82302,255,23,237,14,6,15,1,1,1.5112,d,0,1,0,1,0.19916,Bundesliga,2022
123,Werder Bremen,2022-10-01 16:30:00,h,3.34501,2.27257,3.34501,2.27257,344,31,287,20,7,5,5,1,2.0931,w,1,0,0,3,1.0724399999999998,Bundesliga,2022
123,Werder Bremen,2022-10-07 18:30:00,a,1.43801,1.30088,0.680235,1.30088,218,24,231,17,8,8,2,1,1.4828,w,1,0,0,3,-0.620645,Bundesliga,2022
123,Werder Bremen,2022-10-15 13:30:00,h,1.20268,1.10835,1.20268,1.10835,136,14,435,18,12,9,0,2,1.4281,l,0,0,1,0,0.09433,Bundesliga,2022
123,Werder Bremen,2022-10-22 13:30:00,a,0.393506,3.33695,0.393506,2.57917,179,22,149,17,2,9,0,2,0.0703,l,0,0,1,0,-2.185664,Bundesliga,2022
123,Werder Bremen,2022-10-28 18:30:00,h,1.53976,0.572257,1.53976,0.572257,199,19,223,20,6,2,1,0,2.1418,w,1,0,0,3,0.967503,Bundesliga,2022
123,Werder Bremen,2022-11-05 17:30:00,h,1.33073,1.35128,1.33073,1.35128,260,27,165,24,5,9,2,1,1.3333,w,1,0,0,3,-0.02055,Bundesliga,2022
123,Werder Bremen,2022-11-08 19:30:00,a,1.44045,5.72728,1.44045,4.9695,459,21,253,20,3,8,1,6,0.0192,l,0,0,1,0,-3.52905,Bundesliga,2022
123,Werder Bremen,2022-11-12 14:30:00,h,1.03468,2.1323,1.03468,2.1323,300,19,281,11,6,12,1,2,0.5537,l,0,0,1,0,-1.0976199999999998,Bundesliga,2022
123,Werder Bremen,2023-01-21 17:30:00,a,0.252782,3.1904,0.252782,3.1904,275,32,332,23,6,14,1,7,0.0605,l,0,0,1,0,-2.937618,Bundesliga,2022
123,Werder Bremen,2023-01-25 19:30:00,h,0.566574,1.05412,0.566574,1.05412,213,13,311,24,11,1,1,2,0.8876999999999999,l,0,0,1,0,-0.4875459999999999,Bundesliga,2022
123,Werder Bremen,2023-01-28 14:30:00,h,1.80059,0.696581,1.04282,0.696581,283,28,190,20,11,14,2,1,2.2648,w,1,0,0,3,0.3462390000000001,Bundesliga,2022
123,Werder Bremen,2023-02-05 14:30:00,a,0.45062,1.48817,0.45062,1.48817,302,32,221,16,3,3,2,0,0.5086999999999999,w,1,0,0,3,-1.03755,Bundesliga,2022
123,Werder Bremen,2023-02-11 14:30:00,h,0.587473,2.66556,0.587473,2.66556,322,22,216,21,2,8,0,2,0.1948,l,0,0,1,0,-2.078087,Bundesliga,2022
123,Werder Bremen,2023-02-18 17:30:00,a,0.150794,2.08148,0.150794,2.08148,319,24,410,29,2,6,0,2,0.1311999999999999,l,0,0,1,0,-1.930686,Bundesliga,2022
123,Werder Bremen,2023-02-25 14:30:00,h,1.17524,0.396228,1.17524,0.396228,153,22,298,34,3,8,3,0,2.0649,w,1,0,0,3,0.779012,Bundesliga,2022
123,Werder Bremen,2023-03-04 14:30:00,a,1.68845,0.493189,1.68845,0.493189,208,23,325,19,10,4,1,2,2.2781,l,0,0,1,0,1.195261,Bundesliga,2022
123,Werder Bremen,2023-03-12 16:30:00,h,1.70833,1.21761,0.950551,1.21761,267,29,307,10,16,5,2,3,1.7944,l,0,0,1,0,-0.267059,Bundesliga,2022
123,Werder Bremen,2023-03-17 19:30:00,a,0.764773,3.68386,0.764773,3.68386,334,24,190,24,8,5,2,2,0.1078,d,0,1,0,1,-2.919087,Bundesliga,2022
123,Werder Bremen,2023-04-02 15:30:00,h,0.67338,1.63673,0.67338,1.63673,195,18,301,34,11,7,1,2,0.5858,l,0,0,1,0,-0.96335,Bundesliga,2022
123,Werder Bremen,2023-04-08 13:30:00,a,1.08214,1.98671,1.08214,1.98671,230,26,262,23,2,11,2,2,0.6929,d,0,1,0,1,-0.90457,Bundesliga,2022
123,Werder Bremen,2023-04-16 13:30:00,h,1.43107,0.473775,1.43107,0.473775,285,22,256,26,16,5,1,2,2.2724,l,0,0,1,0,0.957295,Bundesliga,2022
123,Werder Bremen,2023-04-22 13:30:00,a,2.33844,1.67149,2.33844,0.913709,263,28,189,24,9,7,4,2,1.8653999999999995,w,1,0,0,3,1.424731,Bundesliga,2022
123,Werder Bremen,2023-04-29 16:30:00,a,1.48812,1.24953,1.48812,1.24953,239,23,187,23,8,5,1,2,1.5703,l,0,0,1,0,0.23859,Bundesliga,2022
123,Werder Bremen,2023-05-06 16:30:00,h,0.805974,2.02292,0.805974,2.02292,361,25,167,23,5,9,1,2,0.5176000000000001,l,0,0,1,0,-1.216946,Bundesliga,2022
123,Werder Bremen,2023-05-14 15:30:00,a,1.17378,1.7972,1.17378,1.7972,341,15,206,25,7,15,1,2,0.907,l,0,0,1,0,-0.6234199999999999,Bundesliga,2022
123,Werder Bremen,2023-05-20 13:30:00,h,1.96517,1.85587,1.96517,1.85587,305,17,232,15,8,3,1,1,1.432,d,0,1,0,1,0.1093000000000001,Bundesliga,2022
123,Werder Bremen,2023-05-27 13:30:00,a,0.399601,0.783196,0.399601,0.783196,152,14,282,20,3,7,0,1,0.9231,l,0,0,1,0,-0.383595,Bundesliga,2022
124,Schalke 04,2022-08-07 15:30:00,a,0.227735,4.42242,0.227735,4.42242,325,15,91,21,2,11,1,3,0.0077,l,0,0,1,0,-4.194685,Bundesliga,2022
124,Schalke 04,2022-08-13 16:30:00,h,1.69324,1.41135,0.935466,1.41135,394,23,130,8,9,6,2,2,1.6016,d,0,1,0,1,-0.4758840000000001,Bundesliga,2022
124,Schalke 04,2022-08-20 13:30:00,a,1.03296,1.20648,0.275186,1.20648,338,21,107,17,1,11,0,0,1.2242,d,0,1,0,1,-0.931294,Bundesliga,2022
124,Schalke 04,2022-08-27 13:30:00,h,1.86616,1.0651,1.10838,1.0651,179,13,312,15,3,7,1,6,2.0177,l,0,0,1,0,0.0432799999999999,Bundesliga,2022
124,Schalke 04,2022-09-03 13:30:00,a,2.10477,0.706188,2.10477,0.706188,182,28,258,22,9,8,1,1,2.4124999999999996,d,0,1,0,1,1.3985819999999998,Bundesliga,2022
124,Schalke 04,2022-09-10 16:30:00,h,1.4133,1.31293,1.4133,1.31293,208,21,173,19,10,6,3,1,1.4279000000000002,w,1,0,0,3,0.10037,Bundesliga,2022
124,Schalke 04,2022-09-17 13:30:00,a,0.0971459,2.5349,0.0971459,2.5349,269,17,142,25,2,8,0,1,0.0638,l,0,0,1,0,-2.4377541,Bundesliga,2022
124,Schalke 04,2022-10-02 15:30:00,h,2.0592,1.48391,2.0592,1.48391,122,15,166,17,8,3,2,3,1.8235,l,0,0,1,0,0.5752900000000001,Bundesliga,2022
124,Schalke 04,2022-10-08 13:30:00,a,0.139609,2.06947,0.139609,2.06947,384,34,232,22,2,10,0,4,0.1369,l,0,0,1,0,-1.929861,Bundesliga,2022
124,Schalke 04,2022-10-14 18:30:00,h,0.697562,3.51699,0.697562,2.00144,215,29,219,11,4,9,0,3,0.0935,l,0,0,1,0,-1.303878,Bundesliga,2022
124,Schalke 04,2022-10-23 15:30:00,a,0.522522,1.05778,0.522522,1.05778,211,20,176,26,2,7,1,2,0.8264,l,0,0,1,0,-0.5352579999999999,Bundesliga,2022
124,Schalke 04,2022-10-30 16:30:00,h,0.841369,2.25332,0.841369,1.49554,197,24,177,14,7,7,0,2,0.4117,l,0,0,1,0,-0.6541710000000001,Bundesliga,2022
124,Schalke 04,2022-11-05 17:30:00,a,1.35128,1.33073,1.35128,1.33073,165,24,260,27,9,5,1,2,1.3804,l,0,0,1,0,0.02055,Bundesliga,2022
124,Schalke 04,2022-11-09 19:30:00,h,1.97962,0.60888,1.97962,0.60888,178,29,130,25,7,5,1,0,2.397,w,1,0,0,3,1.37074,Bundesliga,2022
124,Schalke 04,2022-11-12 17:30:00,h,0.891772,1.65233,0.891772,1.65233,393,19,158,14,2,15,0,2,0.768,l,0,0,1,0,-0.7605580000000001,Bundesliga,2022
124,Schalke 04,2023-01-21 14:30:00,a,2.37825,1.68109,2.37825,1.68109,179,28,298,25,7,6,0,3,1.8611999999999995,l,0,0,1,0,0.69716,Bundesliga,2022
124,Schalke 04,2023-01-24 17:30:00,h,0.503614,4.23438,0.503614,4.23438,275,20,250,25,2,12,1,6,0.028,l,0,0,1,0,-3.730766,Bundesliga,2022
124,Schalke 04,2023-01-29 14:30:00,h,1.11694,0.329216,1.11694,0.329216,185,23,197,20,6,3,0,0,2.098,d,0,1,0,1,0.7877240000000001,Bundesliga,2022
124,Schalke 04,2023-02-04 17:30:00,a,1.18272,1.12913,1.18272,1.12913,272,36,229,16,4,4,0,0,1.3869000000000002,d,0,1,0,1,0.05359,Bundesliga,2022
124,Schalke 04,2023-02-10 19:30:00,h,0.999355,1.39713,0.999355,0.580424,125,16,128,23,3,4,0,0,0.9653,d,0,1,0,1,0.4189309999999999,Bundesliga,2022
124,Schalke 04,2023-02-19 14:30:00,a,0.385916,0.827192,0.385916,0.827192,197,20,198,32,5,5,0,0,0.8113,d,0,1,0,1,-0.441276,Bundesliga,2022
124,Schalke 04,2023-02-25 17:30:00,h,1.86618,1.66843,1.86618,1.66843,296,21,125,27,2,2,2,1,1.5262,w,1,0,0,3,0.1977499999999998,Bundesliga,2022
124,Schalke 04,2023-03-04 14:30:00,a,0.873349,0.926001,0.873349,0.926001,205,18,90,30,3,4,2,0,1.2269,w,1,0,0,3,-0.0526519999999999,Bundesliga,2022
124,Schalke 04,2023-03-11 17:30:00,h,1.52455,1.2204,1.52455,1.2204,325,32,155,18,4,6,2,2,1.6999,d,0,1,0,1,0.3041500000000001,Bundesliga,2022
124,Schalke 04,2023-03-18 14:30:00,a,1.68365,0.395653,0.925875,0.395653,113,30,162,22,11,3,1,1,2.4642,d,0,1,0,1,0.530222,Bundesliga,2022
124,Schalke 04,2023-04-01 13:30:00,h,0.976664,3.28042,0.976664,3.28042,202,37,190,18,6,9,0,3,0.1657,l,0,0,1,0,-2.303756,Bundesliga,2022
124,Schalke 04,2023-04-09 17:30:00,a,0.561062,2.17705,0.561062,1.41928,104,20,179,21,4,6,0,2,0.2897,l,0,0,1,0,-0.8582180000000001,Bundesliga,2022
124,Schalke 04,2023-04-14 18:30:00,h,2.09935,1.12148,2.09935,1.12148,121,19,131,24,4,7,5,2,2.1182,w,1,0,0,3,0.9778699999999998,Bundesliga,2022
124,Schalke 04,2023-04-23 13:30:00,a,0.388444,2.63573,0.388444,2.63573,183,16,265,18,1,6,0,4,0.1659999999999999,l,0,0,1,0,-2.247286,Bundesliga,2022
124,Schalke 04,2023-04-29 16:30:00,h,1.24953,1.48812,1.24953,1.48812,187,23,239,23,5,8,2,1,1.1548,w,1,0,0,3,-0.23859,Bundesliga,2022
124,Schalke 04,2023-05-05 18:30:00,a,3.14666,0.990997,2.38889,0.990997,229,11,153,23,8,3,3,2,2.7118,w,1,0,0,3,1.3978929999999998,Bundesliga,2022
124,Schalke 04,2023-05-13 13:30:00,a,0.33961,5.05599,0.33961,4.29822,336,18,176,20,3,16,0,6,0.0048,l,0,0,1,0,-3.95861,Bundesliga,2022
124,Schalke 04,2023-05-20 13:30:00,h,1.13388,1.36879,1.13388,1.36879,196,27,156,22,4,3,2,2,1.0791,d,0,1,0,1,-0.2349099999999999,Bundesliga,2022
124,Schalke 04,2023-05-27 13:30:00,a,1.21648,2.97191,1.21648,2.97191,218,24,193,17,11,16,2,4,0.4113,l,0,0,1,0,-1.7554299999999998,Bundesliga,2022
125,Mainz 05,2022-08-06 13:30:00,a,1.59439,0.818183,1.59439,0.818183,349,21,171,25,3,3,2,1,1.9924,w,1,0,0,3,0.776207,Bundesliga,2022
125,Mainz 05,2022-08-14 13:30:00,h,0.648549,0.301432,0.648549,0.301432,230,21,243,19,7,4,0,0,1.6414,d,0,1,0,1,0.347117,Bundesliga,2022
125,Mainz 05,2022-08-20 13:30:00,a,2.04608,0.306368,1.28831,0.306368,225,30,196,19,7,3,2,1,2.7003999999999997,w,1,0,0,3,0.981942,Bundesliga,2022
125,Mainz 05,2022-08-27 13:30:00,h,1.62032,1.40426,1.62032,1.40426,219,12,334,15,7,5,0,3,1.5186000000000002,l,0,0,1,0,0.2160599999999999,Bundesliga,2022
125,Mainz 05,2022-09-04 15:30:00,a,0.630863,1.70822,0.630863,1.70822,260,25,203,11,6,6,1,0,0.5150999999999999,w,1,0,0,3,-1.077357,Bundesliga,2022
